State,fips,ratePer100k
"Clarendon County, South Carolina(6)",45027,437.8
"Colbert County, Alabama(6)",1033,437.8
"Ingham County, Michigan(6)",26065,437.8
"Schoolcraft County, Michigan(6)",26153,437.8
"Tarrant County, Texas(6)",48439,437.7
"Amador County, California(7)",6005,437.7
"Madison County, North Carolina(6)",37115,437.7
"Charlevoix County, Michigan(6)",26029,437.6
"Bristol County, Massachusetts(7)",25005,437.6
"Taylor County, Florida(6)",12123,437.6
"Watauga County, North Carolina(6)",37189,437.5
"Madison County, Tennessee(6)",47113,437.3
"Jefferson County, Wisconsin(6)",55055,437.3
"Sweet Grass County, Montana(6)",30097,437.3
"Otsego County, Michigan(6)",26137,437.2
"Ritchie County, West Virginia(6)",54085,437.2
"Darke County, Ohio(6)",39037,437.2
"Perry County, Missouri(6)",29157,437.2
"Santa Barbara County, California(7)",6083,437.1
"Wayne County, Ohio(6)",39169,437.1
"Daviess County, Indiana(6)",18027,437.1
"Poquoson City, Virginia(6)",51735,437
"Wyandot County, Ohio(6)",39175,436.9
"Hall County, Texas(6)",48191,436.9
"Shawano County, Wisconsin(6)",55115,436.9
"Seneca County, Ohio(6)",39147,436.8
"Thurston County, Nebraska(6)",31173,436.8
"Marshall County, Oklahoma(6)",40095,436.7
"Elkhart County, Indiana(6)",18039,436.6
"El Dorado County, California(7)",6017,436.5
"Dillon County, South Carolina(6)",45033,436.5
"McCormick County, South Carolina(6)",45065,436.4
"Jefferson County, Nebraska(6)",31095,436.4
"Cameron Parish, Louisiana(7)",22023,436.3
"Preston County, West Virginia(6)",54077,436.3
"Nome Census Area, Alaska(6)",2180,436.3
"Stone County, Arkansas(6)",5137,436.3
"Warren County, Missouri(6)",29219,436.1
"Saline County, Missouri(6)",29195,436.1
"Grant County, Oklahoma(6)",40053,436.1
"Bollinger County, Missouri(6)",29017,436.1
"Runnels County, Texas(6)",48399,435.9
"Jackson County, Wisconsin(6)",55053,435.8
"Lafayette County, Florida(6)",12067,435.7
"Latah County, Idaho(7)",16057,435.7
"Berrien County, Georgia(7)",13019,435.7
"Winkler County, Texas(6)",48495,435.5
"Wasco County, Oregon(6)",41065,435.5
"Pushmataha County, Oklahoma(6)",40127,435.5
"Henderson County, Illinois(6)",17071,435.3
"Williamson County, Tennessee(6)",47187,435.3
"Chicot County, Arkansas(6)",5017,435.3
"Hardin County, Texas(6)",48199,435.1
"Chambers County, Texas(6)",48071,435
"Vernon County, Missouri(6)",29217,435
"Sheridan County, Montana(6)",30091,435
"Fulton County, Arkansas(6)",5049,434.9
"Bedford City and County, Virginia(6)",51917,434.9
"Dodge County, Wisconsin(6)",55027,434.9
"Giles County, Tennessee(6)",47055,434.9
"Coke County, Texas(6)",48081,434.9
"Umatilla County, Oregon(6)",41059,434.8
"Mahoning County, Ohio(6)",39099,434.8
"Fairfield County, South Carolina(6)",45039,434.7
"Wakulla County, Florida(6)",12129,434.5
"Hardin County, Tennessee(6)",47071,434.5
"Iron County, Wisconsin(6)",55051,434.4
"Northampton County, North Carolina(6)",37131,434.4
"Newaygo County, Michigan(6)",26123,434.4
"Highlands County, Florida(6)",12055,434.4
"Lyon County, Nevada(6)",32019,434.2
"Carroll County, Arkansas(6)",5015,434.2
"Huntingdon County, Pennsylvania(6)",42061,434.2
"Calhoun County, Florida(6)",12013,434.1
"Harrison County, Texas(6)",48203,434.1
"Hill County, Texas(6)",48217,434.1
"Gallatin County, Montana(6)",30031,433.9
"Currituck County, North Carolina(6)",37053,433.8
"Vernon County, Wisconsin(6)",55123,433.8
"Linn County, Oregon(6)",41043,433.7
"Jackson County, Illinois(6)",17077,433.7
"Boone County, Missouri(6)",29019,433.7
"Sherman County, Oregon(6)",41055,433.6
"Anderson County, Texas(6)",48001,433.6
"Alcona County, Michigan(6)",26001,433.6
"Grundy County, Missouri(6)",29079,433.6
"Transylvania County, North Carolina(6)",37175,433.5
"Shannon County, South Dakota(6)",46113,433.4
"Marshall County, West Virginia(6)",54051,433.4
"Mendocino County, California(7)",6045,433.3
"Solano County, California(7)",6095,433.3
"Wood County, Texas(6)",48499,433.3
"Cullman County, Alabama(6)",1043,433.3
"Sacramento County, California(7)",6067,433.3
"Bryan County, Oklahoma(6)",40013,433.3
"Esmeralda County, Nevada(6)",32009,433.2
"Allen County, Indiana(6)",18003,433.2
"Anchorage Borough, Alaska(6)",2020,433.1
"Abbeville County, South Carolina(6)",45001,433.1
"Glacier County, Montana(6)",30035,433
"Bastrop County, Texas(6)",48021,432.9
"Wythe County, Virginia(6)",51197,432.9
"Alleghany County and Clifton Forge City, Virginia(6)",51005,432.7
"Scotts Bluff County, Nebraska(6)",31157,432.7
"Young County, Texas(6)",48503,432.6
"Red River County, Texas(6)",48387,432.5
"Fayette County, Illinois(6)",17051,432.5
"Roane County, Tennessee(6)",47145,432.5
"Union County, Pennsylvania(6)",42119,432.3
"Livingston County, Missouri(6)",29117,432.3
"Napa County, California(7)",6055,432.2
"Monroe County, Illinois(6)",17133,432.2
"Saluda County, South Carolina(6)",45081,432
"Blount County, Alabama(6)",1009,432
"Winston County, Mississippi(6)",28159,431.9
"Edgar County, Illinois(6)",17045,431.9
"Logan County, Oklahoma(6)",40083,431.9
"Greene County, Ohio(6)",39057,431.9
"Cumberland County, Virginia(6)",51049,431.8
"Sonoma County, California(7)",6097,431.8
"St. Joseph County, Indiana(6)",18141,431.8
"Major County, Oklahoma(6)",40093,431.7
"Campbell County, South Dakota(6)",46021,431.7
"Todd County, South Dakota(6)",46121,431.6
"Fergus County, Montana(6)",30027,431.6
"Matagorda County, Texas(6)",48321,431.6
"Windham County, Vermont(6)",50025,431.5
"Madison County, Virginia(6)",51113,431.4
"Knox County, Nebraska(6)",31107,431.4
"Butte County, South Dakota(6)",46019,431.4
"Wise County, Texas(6)",48497,431.4
"Mohave County, Arizona(6)",4015,431.2
"Franklin County, Pennsylvania(6)",42055,431.1
"Presque Isle County, Michigan(6)",26141,431
"Seminole County, Oklahoma(6)",40133,431
"Cannon County, Tennessee(6)",47015,431
"Barnwell County, South Carolina(6)",45011,430.9
"Jackson County, Oregon(6)",41029,430.9
"Greenwood County, South Carolina(6)",45047,430.8
"Echols County, Georgia(7)",13101,430.8
"Carbon County, Montana(6)",30009,430.8
"Noble County, Indiana(6)",18113,430.6
"Waupaca County, Wisconsin(6)",55135,430.4
"Brown County, Indiana(6)",18013,430.4
"Leelanau County, Michigan(6)",26089,430.3
"Monroe County, Indiana(6)",18105,430.3
"Brown County, Texas(6)",48049,430.2
"King George County, Virginia(6)",51099,430.1
"Hancock County, Kentucky(7)",21091,430.1
"Bayfield County, Wisconsin(6)",55007,430
"Wells County, Indiana(6)",18179,430
"Hickman County, Kentucky(7)",21105,430
"Pitt County, North Carolina(6)",37147,430
"Washoe County, Nevada(6)",32031,429.9
"Green County, Wisconsin(6)",55045,429.8
"Choctaw County, Mississippi(6)",28019,429.8
"Snyder County, Pennsylvania(6)",42109,429.7
"Cooke County, Texas(6)",48097,429.7
"Garfield County, Oklahoma(6)",40047,429.6
"Valdez-Cordova Census Area, Alaska(6)",2261,429.5
"Newton County, Indiana(6)",18111,429.5
"Ellis County, Oklahoma(6)",40045,429.5
"Fayette County, Indiana(6)",18041,429.5
"Luce County, Michigan(6)",26095,429.4
"McDonald County, Missouri(6)",29119,429.4
"Lyman County, South Dakota(6)",46085,429.3
"Clarke County, Mississippi(6)",28023,429.2
"Clay County, Texas(6)",48077,429.2
"Hill County, Montana(6)",30041,429.1
"Adams County, Indiana(6)",18001,429.1
District of Columbia(6),11001,429.1
"Tuolumne County, California(7)",6109,428.9
"Suffolk County, Massachusetts(7)",25025,428.9
"Walker County, Texas(6)",48471,428.9
"Robeson County, North Carolina(6)",37155,428.9
"Hampden County, Massachusetts(7)",25013,428.8
"Honolulu County, Hawaii(7)",15003,428.8
"Navarro County, Texas(6)",48349,428.8
"Perquimans County, North Carolina(6)",37143,428.8
"Crittenden County, Arkansas(6)",5035,428.8
"Beaufort County, North Carolina(6)",37013,428.7
"Butler County, Alabama(6)",1013,428.7
"Fulton County, Indiana(6)",18049,428.7
"Burke County, North Dakota(6)",38013,428.6
"Tompkins County, New York(7)",36109,428.6
"Monroe County, Alabama(6)",1099,428.5
"Humboldt County, California(7)",6023,428.2
"Davis County, Iowa(7)",19051,428.1
"Cascade County, Montana(6)",30013,427.9
"Liberty County, Texas(6)",48291,427.9
"Warren County, Virginia(6)",51187,427.9
"Iosco County, Michigan(6)",26069,427.8
"Tom Green County, Texas(6)",48451,427.7
"Franklin County, Florida(6)",12037,427.7
"Randall County, Texas(6)",48381,427.7
"Gratiot County, Michigan(6)",26057,427.7
"Cheyenne County, Colorado(6)",8017,427.6
"Morris County, Texas(6)",48343,427.6
"Polk County, Arkansas(6)",5113,427.5
"Lewis County, Washington(6)",53041,427.4
"Coleman County, Texas(6)",48083,427.3
"Andrew County, Missouri(6)",29003,427.3
"Appomattox County, Virginia(6)",51011,427.3
"Santa Cruz County, California(7)",6087,427.2
"Botetourt County, Virginia(6)",51023,427.2
"Wharton County, Texas(6)",48481,427.1
"Madison County, Arkansas(6)",5087,427
"Stephens County, Texas(6)",48429,427
"Lamar County, Mississippi(6)",28073,427
"Nye County, Nevada(6)",32023,426.9
"Canadian County, Oklahoma(6)",40017,426.9
"Kenai Peninsula Borough, Alaska(6)",2122,426.9
"Custer County, Oklahoma(6)",40039,426.8
"Iowa County, Wisconsin(6)",55049,426.5
"Isle of Wight County, Virginia(6)",51093,426.3
"Morrow County, Oregon(6)",41049,426.2
"Greene County, Mississippi(6)",28041,426.2
"Crawford County, Michigan(6)",26039,426.2
"Ward County, Texas(6)",48475,426
"Shenandoah County, Virginia(6)",51171,426
"Williamson County, Texas(6)",48491,426
"Valley County, Nebraska(6)",31175,425.9
"Dewey County, Oklahoma(6)",40043,425.9
"Newberry County, South Carolina(6)",45071,425.9
"Amherst County, Virginia(6)",51009,425.7
"Burnet County, Texas(6)",48053,425.7
"Blaine County, Idaho(7)",16013,425.6
"Mecosta County, Michigan(6)",26107,425.5
"Giles County, Virginia(6)",51071,425.5
"Craig County, Virginia(6)",51045,425.4
"Limestone County, Texas(6)",48293,425.2
"Washington County, Oklahoma(6)",40147,425.1
"Macon County, Georgia(7)",13193,425.1
"Oktibbeha County, Mississippi(6)",28105,425
"Smith County, Mississippi(6)",28129,425
"Whitley County, Indiana(6)",18183,424.9
"Knox County, Missouri(6)",29103,424.8
"Latimer County, Oklahoma(6)",40077,424.6
"Walla Walla County, Washington(6)",53071,424.6
"McIntosh County, Oklahoma(6)",40091,424.2
"Belmont County, Ohio(6)",39013,424.2
"Pendleton County, West Virginia(6)",54071,424
"Cass County, Indiana(6)",18017,424
"Lewis County, Idaho(7)",16061,424
"Lauderdale County, Alabama(6)",1077,423.8
"Monroe County, Florida(6)",12087,423.8
"Teton County, Wyoming(6)",56039,423.7
"Fremont County, Colorado(6)",8043,423.7
"Ector County, Texas(6)",48135,423.6
"Queens County, New York(7)",36081,423.5
"Chaffee County, Colorado(6)",8015,423.4
"Barbour County, Alabama(6)",1005,423.4
"Contra Costa County, California(7)",6013,423.3
"Morrill County, Nebraska(6)",31123,423.3
"Stanislaus County, California(7)",6099,423.3
"Coffee County, Alabama(6)",1031,423.2
"Antelope County, Nebraska(6)",31003,423.2
"Duplin County, North Carolina(6)",37061,423.2
"Washington County, Alabama(6)",1129,423.2
"Petroleum County, Montana(6)",30069,423.2
"Miami-Dade County, Florida(6)",12086,423.1
"Lincoln County, Oregon(6)",41041,422.8
"Park County, Montana(6)",30067,422.8
"Wasatch County, Utah(7)",49051,422.7
"Washtenaw County, Michigan(6)",26161,422.7
"Deuel County, Nebraska(6)",31049,422.4
"El Paso County, Colorado(6)",8041,422.4
"Pennington County, South Dakota(6)",46103,422.4
"Lucas County, Iowa(7)",19117,422.3
"Gentry County, Missouri(6)",29075,422.3
"Red River Parish, Louisiana(7)",22081,422.2
"Carbon County, Utah(7)",49007,422.1
"Calumet County, Wisconsin(6)",55015,422.1
"Orange County, Florida(6)",12095,422
"Los Alamos County, New Mexico(7)",35028,422
"Charlottesville City, Virginia(6)",51540,422
"Orangeburg County, South Carolina(6)",45075,422
"Putnam County, Illinois(6)",17155,421.9
"Clay County, Nebraska(6)",31035,421.9
"Franklin County, Alabama(6)",1059,421.8
"Jenkins County, Georgia(7)",13165,421.7
"Centre County, Pennsylvania(6)",42027,421.5
"Ketchikan Gateway Borough, Alaska(6)",2130,421.5
"Refugio County, Texas(6)",48391,421.3
"Buckingham County, Virginia(6)",51029,421.2
"Gray County, Texas(6)",48179,421.2
"Washington County, Oregon(6)",41067,421.2
"Lenawee County, Michigan(6)",26091,421.2
"Kent County, Michigan(6)",26081,421.2
"Dallas County, Texas(6)",48113,421.1
"Randolph County, Alabama(6)",1111,421
"Inyo County, California(7)",6027,420.9
"Carter County, Montana(6)",30011,420.9
"Benewah County, Idaho(7)",16009,420.8
"Livingston County, Michigan(6)",26093,420.6
"Sioux County, North Dakota(6)",38085,420.5
"Lancaster County, Virginia(6)",51103,420.4
"Radford City, Virginia(6)",51750,420.4
"Guadalupe County, Texas(6)",48187,420.4
"Taylor County, Wisconsin(6)",55119,420.3
"Wilkes County, North Carolina(6)",37193,420.2
"Hamilton County, Florida(6)",12047,420.2
"Natrona County, Wyoming(6)",56025,419.9
"Montgomery County, Georgia(7)",13209,419.9
"Grant County, Washington(6)",53025,419.8
"Seward County, Nebraska(6)",31159,419.8
"Benton County, Washington(6)",53005,419.5
"Freestone County, Texas(6)",48161,419.5
"Mahaska County, Iowa(7)",19123,419.4
"Campbell County, Virginia(6)",51031,419.3
"Ste. Genevieve County, Missouri(6)",29186,419.3
"Benson County, North Dakota(6)",38005,419.3
"Appling County, Georgia(7)",13001,419.1
"Missoula County, Montana(6)",30063,419
"Seminole County, Georgia(7)",13253,418.9
"Spencer County, Indiana(6)",18147,418.9
"Caldwell County, Missouri(6)",29025,418.7
"Bladen County, North Carolina(6)",37017,418.7
"Baker County, Florida(6)",12003,418.7
"Scott County, Arkansas(6)",5127,418.5
"Goliad County, Texas(6)",48175,418.4
"Stark County, North Dakota(6)",38089,418.3
"Christian County, Missouri(6)",29043,418.3
"Greene County, Missouri(6)",29077,418.1
"Crosby County, Texas(6)",48107,418.1
"Lubbock County, Texas(6)",48303,417.9
"Tippecanoe County, Indiana(6)",18157,417.8
"Lee County, Florida(6)",12071,417.8
"Clark County, Washington(6)",53011,417.8
"San Diego County, California(7)",6073,417.7
"Donley County, Texas(6)",48129,417.7
"Alleghany County, North Carolina(6)",37005,417.3
"Lafayette County, Mississippi(6)",28071,417.3
"Pittsburg County, Oklahoma(6)",40121,417.2
"Ventura County, California(7)",6111,417.2
"Dent County, Missouri(6)",29065,417.2
"Lauderdale County, Mississippi(6)",28075,417.1
"Dawson County, Nebraska(6)",31047,417
"Buena Vista County, Iowa(7)",19021,416.9
"Panola County, Texas(6)",48365,416.8
"Woods County, Oklahoma(6)",40151,416.6
"Montgomery County, Indiana(6)",18107,416.5
"Reynolds County, Missouri(6)",29179,416.4
"Candler County, Georgia(7)",13043,416.4
"Luna County, New Mexico(7)",35029,416.4
"Childress County, Texas(6)",48075,416.4
"Bingham County, Idaho(7)",16011,416.3
"Henry County, Virginia(6)",51089,416.3
"Eastland County, Texas(6)",48133,416.2
"Winchester City, Virginia(6)",51840,416.1
"Shelby County, Alabama(6)",1117,416.1
"Albemarle County, Virginia(6)",51003,415.8
"Hamilton County, Texas(6)",48193,415.7
"Bosque County, Texas(6)",48035,415.6
"Otero County, New Mexico(7)",35035,415.4
"Chilton County, Alabama(6)",1021,415.4
"Manistee County, Michigan(6)",26101,415.4
"San Mateo County, California(7)",6081,415.3
"Pueblo County, Colorado(6)",8101,415.2
"Palo Pinto County, Texas(6)",48363,415.1
"Teller County, Colorado(6)",8119,415.1
"Roberts County, South Dakota(6)",46109,415.1
"Hettinger County, North Dakota(6)",38041,415.1
"Kimball County, Nebraska(6)",31105,415
"Mineral County, Nevada(6)",32021,414.9
"Montcalm County, Michigan(6)",26117,414.8
"McLennan County, Texas(6)",48309,414.7
"Winston County, Alabama(6)",1133,414.7
"Klickitat County, Washington(6)",53039,414.7
"Hood River County, Oregon(6)",41027,414.7
"Allegan County, Michigan(6)",26005,414.6
"Kalamazoo County, Michigan(6)",26077,414.5
"Fauquier County, Virginia(6)",51061,414.5
"Mesa County, Colorado(6)",8077,414.5
"Switzerland County, Indiana(6)",18155,414.5
"San Patricio County, Texas(6)",48409,414.3
"Fayette County, Tennessee(6)",47047,414.3
"Stephenson County, Illinois(6)",17177,414.2
"Trinity County, California(7)",6105,414.2
"Menominee County, Wisconsin(6)",55078,414.2
"Eddy County, North Dakota(6)",38027,414.1
"Shelby County, Ohio(6)",39149,414
"DeKalb County, Tennessee(6)",47041,414
"Whitfield County, Georgia(7)",13313,414
"Calaveras County, California(7)",6009,414
"Garrett County, Maryland(6)",24023,413.8
"Atoka County, Oklahoma(6)",40005,413.8
"Twin Falls County, Idaho(7)",16083,413.7
"Ramsey County, North Dakota(6)",38071,413.6
"San Joaquin County, California(7)",6077,413.5
"Weston County, Wyoming(6)",56045,413.5
"Callahan County, Texas(6)",48059,413.3
"Morgan County, West Virginia(6)",54065,413.2
"Dade County, Missouri(6)",29057,413.2
"Crisp County, Georgia(7)",13081,413.2
"Ravalli County, Montana(6)",30081,413
"Beaverhead County, Montana(6)",30001,413
"Pulaski County, Virginia(6)",51155,413
"Midland County, Michigan(6)",26111,413
"Mackinac County, Michigan(6)",26097,412.8
"Irion County, Texas(6)",48235,412.8
"Boise County, Idaho(7)",16015,412.6
"Franklin County, Virginia(6)",51067,412.5
"Douglas County, Oregon(6)",41019,412.5
"Addison County, Vermont(6)",50001,412.3
"Holt County, Missouri(6)",29087,412.3
"Cedar County, Missouri(6)",29039,412.3
"Denver County, Colorado(6)",8031,412.3
"Polk County, North Carolina(6)",37149,412.3
"Plumas County, California(7)",6063,412.1
"Brazoria County, Texas(6)",48039,412.1
"Bowie County, Texas(6)",48037,412
"Aiken County, South Carolina(6)",45003,411.8
"Lake County, Montana(6)",30047,411.7
"Calhoun County, Texas(6)",48057,411.6
"Armstrong County, Texas(6)",48011,411.5
"Marquette County, Michigan(6)",26103,411.5
"Maui County, Hawaii(7)",15009,411.3
"Wheatland County, Montana(6)",30107,411.2
"Jeff Davis County, Georgia(7)",13161,411
"Camden County, Missouri(6)",29029,410.8
"Madison County, Texas(6)",48313,410.7
"Cherokee County, Alabama(6)",1019,410.6
"Scotland County, Missouri(6)",29199,410.6
"Hillsdale County, Michigan(6)",26059,410.5
"Taney County, Missouri(6)",29213,410.3
"Buffalo County, Wisconsin(6)",55011,410.1
"Davis County, Utah(7)",49011,410.1
"Meade County, South Dakota(6)",46093,410
"San Augustine County, Texas(6)",48405,410
"Prince Georges County, Maryland(6)",24033,409.8
"Wayne County, Nebraska(6)",31179,409.7
"Cleveland County, Oklahoma(6)",40027,409.5
"Miami County, Indiana(6)",18103,409.4
"Howard County, Arkansas(6)",5061,409.3
"Williams County, Ohio(6)",39171,409.3
"Phillips County, Colorado(6)",8095,409.3
"Salt Lake County, Utah(7)",49035,409
"Martin County, Indiana(6)",18101,409
"Colorado County, Texas(6)",48089,408.9
"Oceana County, Michigan(6)",26127,408.6
"Denton County, Texas(6)",48121,408.5
"Columbia County, Georgia(7)",13073,408.3
"Winneshiek County, Iowa(7)",19191,408.3
"Treutlen County, Georgia(7)",13283,408.2
"Kodiak Island Borough, Alaska(6)",2150,408.2
"Hampshire County, Massachusetts(7)",25015,408.2
"Garfield County, Colorado(6)",8045,408.1
"Lincoln Parish, Louisiana(7)",22061,408.1
"York County, Virginia(6)",51199,408
"Morgan County, Utah(7)",49029,408
"Clay County, Tennessee(6)",47027,408
"Yavapai County, Arizona(6)",4025,407.9
"Howard County, Maryland(6)",24027,407.9
"Polk County, Wisconsin(6)",55095,407.7
"Jefferson County, Colorado(6)",8059,407.6
"Orange County, California(7)",6059,407.5
"Payne County, Oklahoma(6)",40119,407.5
"Larimer County, Colorado(6)",8069,407.4
"Miller County, Arkansas(6)",5091,407.4
"Steuben County, Indiana(6)",18151,407.4
"Emmons County, North Dakota(6)",38029,407.3
"Florence County, Wisconsin(6)",55037,407.3
"Elliott County, Kentucky(7)",21063,407.2
"Beaufort County, South Carolina(6)",45013,407.1
"Custer County, Nebraska(6)",31041,407.1
"Rockwall County, Texas(6)",48397,407.1
"Sagadahoc County, Maine(6)",23023,407
"Forest County, Pennsylvania(6)",42053,406.8
"Jefferson County, Idaho(7)",16051,406.7
"Baca County, Colorado(6)",8009,406.5
"Emery County, Utah(7)",49015,406.5
"Tattnall County, Georgia(7)",13267,406.5
"Calhoun County, Michigan(6)",26025,406.4
"Mitchell County, Texas(6)",48335,406.3
"Jerome County, Idaho(7)",16053,406.3
"Johnston County, Oklahoma(6)",40069,406.3
"Burleson County, Texas(6)",48051,406.2
"Sandoval County, New Mexico(7)",35043,406.2
"Portage County, Wisconsin(6)",55097,406.1
"Valley County, Idaho(7)",16085,406
"Dallam County, Texas(6)",48111,406
"Adams County, Colorado(6)",8001,406
"Dunn County, Wisconsin(6)",55033,405.8
"Nevada County, California(7)",6057,405.7
"Pacific County, Washington(6)",53049,405.6
"Valencia County, New Mexico(7)",35061,405.4
"Hampton County, South Carolina(6)",45049,405.2
"Perry County, Indiana(6)",18123,404.9
"San Juan County, Washington(7)",53055,404.8
"Marshall County, Indiana(6)",18099,404.7
"Sierra County, New Mexico(7)",35051,404.5
"Kern County, California(7)",6029,404.5
"Baylor County, Texas(6)",48023,404.4
"Haskell County, Oklahoma(6)",40061,404.4
"Powhatan County, Virginia(6)",51145,404.3
"Mellette County, South Dakota(6)",46095,403.9
"Louisa County, Iowa(7)",19115,403.8
"Wahkiakum County, Washington(6)",53069,403.7
"Hockley County, Texas(6)",48219,403.7
"Manassas City, Virginia(6)",51683,403.6
"Yolo County, California(7)",6113,403.6
"Churchill County, Nevada(6)",32001,403.6
"Fremont County, Idaho(7)",16043,403.5
"Hudson County, New Jersey(7)",34017,403.5
"Texas County, Oklahoma(6)",40139,403.3
"Bulloch County, Georgia(7)",13031,403.2
"Johnson County, Wyoming(6)",56019,403.1
"Greene County, Virginia(6)",51079,402.8
"Fresno County, California(7)",6019,402.8
"Uintah County, Utah(7)",49047,402.8
"Riverside County, California(7)",6065,402.8
"Wagoner County, Oklahoma(6)",40145,402.7
"Chase County, Nebraska(6)",31029,402.7
"Del Norte County, California(7)",6015,402.6
"Haskell County, Texas(6)",48207,402.4
"Alger County, Michigan(6)",26003,402.4
"Custer County, Idaho(7)",16037,402.4
"Lincoln County, Oklahoma(6)",40081,402.3
"Le Flore County, Oklahoma(6)",40079,402.3
"Madera County, California(7)",6039,402.3
"Collin County, Texas(6)",48085,402.3
"Pierce County, North Dakota(6)",38069,402.2
"Sutter County, California(7)",6101,402.2
"Carter County, Tennessee(6)",47019,402.2
"Stutsman County, North Dakota(6)",38093,402.1
"Jackson County, North Carolina(6)",37099,402
"Garfield County, Montana(6)",30033,401.8
"St. Francis County, Arkansas(6)",5123,401.8
"Hempstead County, Arkansas(6)",5057,401.7
"Lincoln County, Tennessee(6)",47103,401.6
"Leon County, Florida(6)",12073,401.6
"San Bernardino County, California(7)",6071,401.5
"Owyhee County, Idaho(7)",16073,401.5
"McIntosh County, Georgia(7)",13191,401.5
"Adams County, North Dakota(6)",38001,401.3
"Hays County, Texas(6)",48209,401.3
"Weld County, Colorado(6)",8123,401.2
"Frederick County, Virginia(6)",51069,401.1
"DeSoto County, Florida(6)",12027,401
"Washington County, Utah(7)",49053,401
"Minidoka County, Idaho(7)",16067,401
"Dona Ana County, New Mexico(7)",35013,400.9
"Parke County, Indiana(6)",18121,400.9
"St. Clair County, Missouri(6)",29185,400.8
"Sheridan County, Wyoming(6)",56033,400.6
"Moniteau County, Missouri(6)",29135,400.5
"Bon Homme County, South Dakota(6)",46009,400.5
"Idaho County, Idaho(7)",16049,400.3
"San Jacinto County, Texas(6)",48407,400.2
"San Francisco County, California(7)",6075,400.2
"Grimes County, Texas(6)",48185,400.1
"Austin County, Texas(6)",48015,400
"Leon County, Texas(6)",48289,400
"Spokane County, Washington(6)",53063,399.6
"Hancock County, Georgia(7)",13141,399.5
"Denali, Alaska(6)",2068,399.4
"Harrison County, Ohio(6)",39067,399.4
"Bates County, Missouri(6)",29013,399.3
"Arapahoe County, Colorado(6)",8005,399.3
"Clinton County, Michigan(6)",26037,399.1
"Jefferson County, Texas(6)",48245,399.1
"St. Joseph County, Michigan(6)",26149,399.1
"Chippewa County, Michigan(6)",26033,399
"Prince of Wales-Outer Ketchikan, Alaska(6)",2201,399
"Walton County, Florida(6)",12131,398.6
"Bledsoe County, Tennessee(6)",47007,398.5
"Franklin County, Texas(6)",48159,398.4
"Grady County, Oklahoma(6)",40051,398.2
"Tillamook County, Oregon(6)",41057,398
"Buffalo County, South Dakota(6)",46017,397.8
"Green Lake County, Wisconsin(6)",55047,397.7
"Jones County, Texas(6)",48253,397.7
"Schuyler County, Missouri(6)",29197,397.3
"Allendale County, South Carolina(6)",45005,397.2
"Comanche County, Texas(6)",48093,397.1
"Richland County, Wisconsin(6)",55103,397
"Edgefield County, South Carolina(6)",45037,397
"Sweetwater County, Wyoming(6)",56037,396.9
"Waller County, Texas(6)",48473,396.8
"Menominee County, Michigan(6)",26109,396.6
"Broomfield County, Colorado(6)",8014,396.5
"Douglas County, Nevada(6)",32005,396.4
"Lawrence County, South Dakota(6)",46081,396.4
"Lake County, Michigan(6)",26085,396.1
"Bailey County, Texas(6)",48017,396.1
"Harlan County, Nebraska(6)",31083,396
"Val Verde County, Texas(6)",48465,396
"Washington County, Florida(6)",12133,395.9
"Yuma County, Colorado(6)",8125,395.7
"Griggs County, North Dakota(6)",38039,395.6
"DeKalb County, Alabama(6)",1049,395.5
"Allamakee County, Iowa(7)",19005,395.5
"Stonewall County, Texas(6)",48433,395.4
"Gillespie County, Texas(6)",48171,395.3
"Dickinson County, Michigan(6)",26043,395.2
"Waushara County, Wisconsin(6)",55137,395.1
"Delaware County, Oklahoma(6)",40041,395.1
"Harris County, Texas(6)",48201,395.1
"Comal County, Texas(6)",48091,394.7
"Prowers County, Colorado(6)",8099,394.5
"Jefferson County, Iowa(7)",19101,394.3
"El Paso County, Texas(6)",48141,394.3
"Maricopa County, Arizona(6)",4013,394.2
"Kerr County, Texas(6)",48265,394.1
"Monterey County, California(7)",6053,394
"Montgomery County, Texas(6)",48339,394
"Douglas County, Colorado(6)",8035,393.8
"Harrisonburg City, Virginia(6)",51660,393.7
"Dodge County, Georgia(7)",13091,393.6
"Howell County, Missouri(6)",29091,393.5
"Atchison County, Missouri(6)",29005,393.4
"Big Horn County, Wyoming(6)",56003,393.3
"San Benito County, California(7)",6069,393.3
"Red Willow County, Nebraska(6)",31145,393.3
"Lake County, Oregon(6)",41037,393.1
"Bexar County, Texas(6)",48029,393
"Benton County, Mississippi(6)",28009,392.9
"Deaf Smith County, Texas(6)",48117,392.9
"Erath County, Texas(6)",48143,392.7
"Bee County, Texas(6)",48025,392.7
"Lee County, Alabama(6)",1081,392.5
"Kane County, Utah(7)",49025,392.5
"George County, Mississippi(6)",28039,392.3
"Juneau Borough, Alaska(6)",2110,392.1
"Calhoun County, West Virginia(6)",54013,392.1
"Schley County, Georgia(7)",13249,392
"Travis County, Texas(6)",48453,391.9
"Ohio County, Indiana(6)",18115,391.8
"Alameda County, California(7)",6001,391.5
"Imperial County, California(7)",6025,391.5
"Jim Wells County, Texas(6)",48249,391.4
"Newton County, Missouri(6)",29145,391.3
"Curry County, Oregon(6)",41015,391.2
"Summers County, West Virginia(6)",54089,391.1
"Box Elder County, Utah(7)",49003,390.8
