State,fips,ratePer100k
"Green Lake County, Wisconsin(6)",55047,59
"Polk County, Missouri(6)",29167,58.9
"Hill County, Montana(6)",30041,58.9
"Pittsylvania County, Virginia(6)",51143,58.9
"Brown County, Texas(6)",48049,58.9
"Traill County, North Dakota(6)",38097,58.8
"Henrico County, Virginia(6)",51087,58.7
"Amador County, California(7)",6005,58.7
"Wythe County, Virginia(6)",51197,58.7
"Greene County, Georgia(7)",13133,58.7
"Kingfisher County, Oklahoma(6)",40073,58.7
"Hancock County, Ohio(6)",39063,58.6
"Lincoln County, Colorado(6)",8073,58.6
"Calvert County, Maryland(6)",24009,58.6
"Union County, Georgia(7)",13291,58.5
"Cass County, North Dakota(6)",38017,58.5
"Furnas County, Nebraska(6)",31065,58.5
"Juniata County, Pennsylvania(6)",42067,58.5
"Clay County, Texas(6)",48077,58.5
"Madison County, Mississippi(6)",28089,58.5
"Valley County, Nebraska(6)",31175,58.4
"Harrison County, Ohio(6)",39067,58.4
"Hartford County, Connecticut(7)",9003,58.4
"Wheeler County, Texas(6)",48483,58.4
"Warren County, Iowa(7)",19181,58.4
"Mahoning County, Ohio(6)",39099,58.4
"Canadian County, Oklahoma(6)",40017,58.4
"Tama County, Iowa(7)",19171,58.3
"Manitowoc County, Wisconsin(6)",55071,58.3
"Platte County, Nebraska(6)",31141,58.2
"Walker County, Texas(6)",48471,58.2
"Henderson County, North Carolina(6)",37089,58.2
"Nacogdoches County, Texas(6)",48347,58.2
"Franklin County, Virginia(6)",51067,58.2
"Jasper County, Iowa(7)",19099,58.2
"Musselshell County, Montana(6)",30065,58.1
"Tehama County, California(7)",6103,58.1
"Wilbarger County, Texas(6)",48487,58.1
"Cherokee County, Georgia(7)",13057,58.1
"Pennington County, South Dakota(6)",46103,58
"Torrance County, New Mexico(7)",35057,58
"Van Wert County, Ohio(6)",39161,58
"Clarke County, Alabama(6)",1025,58
"Charlevoix County, Michigan(6)",26029,57.9
"Winnebago County, Iowa(7)",19189,57.9
"Skamania County, Washington(6)",53059,57.9
"Floyd County, Iowa(7)",19067,57.9
"Cook County, Illinois(6)",17031,57.8
"Ketchikan Gateway Borough, Alaska(6)",2130,57.7
"Poquoson City, Virginia(6)",51735,57.7
"Darke County, Ohio(6)",39037,57.7
"Botetourt County, Virginia(6)",51023,57.7
"Randolph County, Alabama(6)",1111,57.7
"Hancock County, Iowa(7)",19081,57.6
"Bristol County, Rhode Island(6)",44001,57.6
"Delaware County, Oklahoma(6)",40041,57.6
"Columbia County, Pennsylvania(6)",42037,57.6
"Oakland County, Michigan(7)",26125,57.6
"Jefferson County, Pennsylvania(6)",42065,57.6
"Monroe County, Indiana(6)",18105,57.6
"Florence County, Wisconsin(6)",55037,57.6
"Morton County, North Dakota(6)",38059,57.6
"Woodford County, Illinois(6)",17203,57.6
"Chesterfield County, Virginia(6)",51041,57.5
"Noxubee County, Mississippi(6)",28103,57.5
"Coleman County, Texas(6)",48083,57.5
"Holmes County, Florida(6)",12059,57.5
"Greenville County, South Carolina(6)",45045,57.4
"Jackson County, Florida(6)",12063,57.4
"Fulton County, Ohio(6)",39051,57.4
"Madison County, Alabama(6)",1089,57.4
"Thurston County, Nebraska(6)",31173,57.4
"Neshoba County, Mississippi(6)",28099,57.4
"Guadalupe County, Texas(6)",48187,57.4
"Monongalia County, West Virginia(6)",54061,57.3
"Otoe County, Nebraska(6)",31131,57.3
"Newberry County, South Carolina(6)",45071,57.3
"Fond du Lac County, Wisconsin(6)",55039,57.2
"Delaware County, Iowa(7)",19055,57.2
"Pacific County, Washington(6)",53049,57.2
"Orleans Parish, Louisiana(7)",22071,57.2
"Manistee County, Michigan(6)",26101,57.2
"Eaton County, Michigan(6)",26045,57.2
"Houghton County, Michigan(6)",26061,57.2
"Grant County, Oklahoma(6)",40053,57.1
"Haskell County, Texas(6)",48207,57.1
"Sitka Borough, Alaska(6)",2220,57.1
"Auglaize County, Ohio(6)",39011,57.1
"Jackson County, Oregon(6)",41029,57.1
"Emmet County, Michigan(6)",26047,57.1
"Brown County, South Dakota(6)",46013,57
"Carroll County, Maryland(6)",24013,57
"Trinity County, California(7)",6105,57
"Bent County, Colorado(6)",8011,57
"Kent County, Maryland(6)",24029,57
"Grimes County, Texas(6)",48185,57
"Keokuk County, Iowa(7)",19107,57
"Wood County, Wisconsin(6)",55141,57
"Clark County, Wisconsin(6)",55019,57
"Spink County, South Dakota(6)",46115,56.9
"Ellis County, Texas(6)",48139,56.9
"Lee County, Arkansas(6)",5077,56.9
"Waller County, Texas(6)",48473,56.9
"Washington County, Idaho(7)",16087,56.9
"Medina County, Ohio(6)",39103,56.9
"Wood County, Ohio(6)",39173,56.8
"Jackson County, Iowa(7)",19097,56.8
"Kitsap County, Washington(7)",53035,56.8
"Columbia County, Georgia(7)",13073,56.8
"Barnstable County, Massachusetts(7)",25001,56.8
"Boone County, Indiana(6)",18011,56.8
"Bedford County, Pennsylvania(6)",42009,56.8
"Burleigh County, North Dakota(6)",38015,56.8
"Adams County, Mississippi(6)",28001,56.7
"Clark County, Washington(6)",53011,56.7
"Alcona County, Michigan(6)",26001,56.7
"Clay County, North Carolina(6)",37043,56.7
"Walworth County, Wisconsin(6)",55127,56.7
"Christian County, Missouri(6)",29043,56.7
"La Crosse County, Wisconsin(6)",55063,56.7
"Mercer County, New Jersey(7)",34021,56.7
"Union County, North Carolina(6)",37179,56.6
"Dukes County, Massachusetts(7)",25007,56.6
"Butte County, California(7)",6007,56.6
"Huntingdon County, Pennsylvania(6)",42061,56.6
"Maries County, Missouri(6)",29125,56.6
"Stutsman County, North Dakota(6)",38093,56.6
"Newport County, Rhode Island(6)",44005,56.6
"Stone County, Missouri(6)",29209,56.5
"Union County, Indiana(6)",18161,56.5
"Hall County, Nebraska(6)",31079,56.5
"Multnomah County, Oregon(6)",41051,56.5
"Harris County, Georgia(7)",13145,56.5
"Dawson County, Nebraska(6)",31047,56.5
"Greene County, Ohio(6)",39057,56.5
"Mineral County, Nevada(6)",32021,56.4
"Garza County, Texas(6)",48169,56.4
"Shannon County, Missouri(6)",29203,56.4
"Pershing County, Nevada(6)",32027,56.3
"Gates County, North Carolina(6)",37073,56.3
"Stewart County, Georgia(7)",13259,56.2
"Crook County, Oregon(6)",41013,56.2
"Choctaw County, Alabama(6)",1023,56.2
"Winn Parish, Louisiana(7)",22127,56.2
"Lewis County, New York(7)",36049,56.2
"Mitchell County, Texas(6)",48335,56.2
"Henry County, Georgia(7)",13151,56.2
"Franklin County, Mississippi(6)",28037,56.1
"Noble County, Oklahoma(6)",40103,56.1
"Grafton County, New Hampshire(6)",33009,56.1
"Erath County, Texas(6)",48143,56.1
"Benzie County, Michigan(6)",26019,56.1
"Boone County, Missouri(6)",29019,56
"Iron County, Michigan(6)",26071,56
"Ector County, Texas(6)",48135,56
"Callahan County, Texas(6)",48059,55.9
"Hart County, Georgia(7)",13147,55.9
"Victoria County, Texas(6)",48469,55.9
"Otero County, New Mexico(7)",35035,55.8
"Umatilla County, Oregon(6)",41059,55.8
"Coal County, Oklahoma(6)",40029,55.7
"Sarasota County, Florida(6)",12115,55.7
"Fayette County, Iowa(7)",19065,55.7
"St. Croix County, Wisconsin(6)",55109,55.7
"San Patricio County, Texas(6)",48409,55.6
"Howard County, Nebraska(6)",31093,55.6
"Caledonia County, Vermont(6)",50005,55.6
"Orange County, Vermont(6)",50017,55.6
"Kalamazoo County, Michigan(6)",26077,55.6
"Grant County, Washington(6)",53025,55.5
"Lake County, Montana(6)",30047,55.5
"Spokane County, Washington(6)",53063,55.5
"Chittenden County, Vermont(6)",50007,55.5
"Jackson County, Oklahoma(6)",40065,55.4
"Middlesex County, Massachusetts(7)",25017,55.4
"Cambria County, Pennsylvania(6)",42021,55.4
"Cumberland County, Pennsylvania(6)",42041,55.4
"Webster County, Nebraska(6)",31181,55.4
"Marion County, Iowa(7)",19125,55.3
"Glades County, Florida(6)",12043,55.3
"Aiken County, South Carolina(6)",45003,55.3
"Galveston County, Texas(6)",48167,55.3
"Fauquier County, Virginia(6)",51061,55.3
"Bonner County, Idaho(7)",16017,55.3
"Tarrant County, Texas(6)",48439,55.3
"Luna County, New Mexico(7)",35029,55.2
"Otsego County, New York(7)",36077,55.1
"Rosebud County, Montana(6)",30087,55.1
"Tom Green County, Texas(6)",48451,55.1
"Teton County, Montana(6)",30099,55.1
"Evans County, Georgia(7)",13109,55.1
"Eau Claire County, Wisconsin(6)",55035,55.1
"Craig County, Virginia(6)",51045,55.1
"Jefferson County, Wisconsin(6)",55055,55
"Hertford County, North Carolina(6)",37091,55
"Morgan County, Georgia(7)",13211,55
"Lincoln Parish, Louisiana(7)",22061,55
"Lewis and Clark County, Montana(6)",30049,55
"Pulaski County, Georgia(7)",13235,54.9
"Radford City, Virginia(6)",51750,54.9
"Augusta County, Virginia(6)",51015,54.8
"Barron County, Wisconsin(6)",55005,54.8
"Seminole County, Florida(6)",12117,54.8
"Howard County, Texas(6)",48227,54.8
"Whatcom County, Washington(7)",53073,54.8
"Saunders County, Nebraska(6)",31155,54.8
"Blaine County, Oklahoma(6)",40011,54.7
"Dodge County, Wisconsin(6)",55027,54.7
"Franklin County, Texas(6)",48159,54.7
"Suffolk City, Virginia(6)",51800,54.7
"Bayfield County, Wisconsin(6)",55007,54.6
"Karnes County, Texas(6)",48255,54.6
"Cleveland County, Oklahoma(6)",40027,54.6
"Lake County, Illinois(6)",17097,54.5
"Phelps County, Nebraska(6)",31137,54.5
"Rockdale County, Georgia(7)",13247,54.5
"Weston County, Wyoming(6)",56045,54.5
"Jasper County, South Carolina(6)",45053,54.4
"Montgomery County, Texas(6)",48339,54.4
"Barry County, Michigan(6)",26015,54.4
"St. Charles Parish, Louisiana(7)",22089,54.4
"Silver Bow County, Montana(6)",30093,54.4
"Humboldt County, California(7)",6023,54.4
"Brazoria County, Texas(6)",48039,54.4
"Cobb County, Georgia(7)",13067,54.4
"Manatee County, Florida(6)",12081,54.4
"Morrill County, Nebraska(6)",31123,54.3
"Live Oak County, Texas(6)",48297,54.3
"Colusa County, California(7)",6011,54.3
"Quay County, New Mexico(7)",35037,54.3
"Kent County, Michigan(6)",26081,54.3
"Curry County, Oregon(6)",41015,54.3
"Izard County, Arkansas(6)",5065,54.3
"Franklin County, Iowa(7)",19069,54.2
"Talbot County, Georgia(7)",13263,54.2
"Dubuque County, Iowa(7)",19061,54.2
"Franklin County, Massachusetts(7)",25011,54.2
"Sumter County, Florida(6)",12119,54.1
"Sabine Parish, Louisiana(7)",22085,54.1
"Lincoln County, Oregon(6)",41041,54.1
"Pepin County, Wisconsin(6)",55091,54.1
"Stark County, Illinois(6)",17175,54.1
"Titus County, Texas(6)",48449,54
"Glacier County, Montana(6)",30035,54
"Lincoln County, South Dakota(6)",46083,54
"Charles City County, Virginia(6)",51036,54
"Dane County, Wisconsin(6)",55025,54
"Crawford County, Iowa(7)",19047,54
"Washington County, Nebraska(6)",31177,53.9
"Rockingham County, Virginia(6)",51165,53.9
"Montgomery County, Pennsylvania(6)",42091,53.9
"Hardy County, West Virginia(6)",54031,53.9
"Barnes County, North Dakota(6)",38003,53.9
"Campbell County, Wyoming(6)",56005,53.9
"Polk County, Wisconsin(6)",55095,53.9
"Winkler County, Texas(6)",48495,53.9
"Canyon County, Idaho(7)",16027,53.8
"Wayne County, Ohio(6)",39169,53.7
"Clackamas County, Oregon(6)",41005,53.7
"Taylor County, Texas(6)",48441,53.6
"Fayette County, Tennessee(6)",47047,53.6
"Nassau County, New York(7)",36059,53.6
"Randall County, Texas(6)",48381,53.6
"Potter County, Pennsylvania(6)",42105,53.6
"Goliad County, Texas(6)",48175,53.6
"Louisa County, Iowa(7)",19115,53.6
"Allamakee County, Iowa(7)",19005,53.6
"Ingham County, Michigan(6)",26065,53.5
"Walthall County, Mississippi(6)",28147,53.5
"Real County, Texas(6)",48385,53.5
"Gem County, Idaho(7)",16045,53.4
"Kossuth County, Iowa(7)",19109,53.4
"Jackson County, Wisconsin(6)",55053,53.3
"Mecklenburg County, North Carolina(6)",37119,53.3
"Montgomery County, Alabama(6)",1101,53.3
"Madison County, Iowa(7)",19121,53.3
"Tripp County, South Dakota(6)",46123,53.3
"Natrona County, Wyoming(6)",56025,53.3
"Fremont County, Colorado(6)",8043,53.3
"Richland County, Wisconsin(6)",55103,53.3
"Klickitat County, Washington(6)",53039,53.2
"Marathon County, Wisconsin(6)",55073,53.2
"Carroll County, Illinois(6)",17015,53.2
"Prince of Wales-Outer Ketchikan, Alaska(6)",2201,53.2
"Tolland County, Connecticut(7)",9013,53.1
"Orange County, North Carolina(6)",37135,53.1
"Monroe County, Florida(6)",12087,53.1
"Hughes County, South Dakota(6)",46065,53
"Medina County, Texas(6)",48325,53
"Forsyth County, Georgia(7)",13117,52.9
"Sheboygan County, Wisconsin(6)",55117,52.8
"Elko County, Nevada(6)",32007,52.8
"Menominee County, Michigan(6)",26109,52.8
"Hendry County, Florida(6)",12051,52.8
"Trempealeau County, Wisconsin(6)",55121,52.8
"Beadle County, South Dakota(6)",46005,52.8
"Putnam County, Ohio(6)",39137,52.7
"Clarke County, Georgia(7)",13059,52.7
"Roanoke County, Virginia(6)",51161,52.7
"Fluvanna County, Virginia(6)",51065,52.7
"Greenlee County, Arizona(6)",4011,52.7
"Pendleton County, West Virginia(6)",54071,52.6
"Boundary County, Idaho(7)",16021,52.6
"Durham County, North Carolina(6)",37063,52.6
"Clark County, Nevada(6)",32003,52.6
"Stephenson County, Illinois(6)",17177,52.5
"Chester County, Pennsylvania(6)",42029,52.5
"Lancaster County, Nebraska(6)",31109,52.5
"Mesa County, Colorado(6)",8077,52.5
"Martin County, Florida(6)",12085,52.4
"Brookings County, South Dakota(6)",46011,52.4
"Ramsey County, North Dakota(6)",38071,52.3
"Chouteau County, Montana(6)",30015,52.3
"Charles County, Maryland(6)",24017,52.3
"Lee County, Florida(6)",12071,52.3
"Polk County, Oregon(6)",41053,52.3
"Tillamook County, Oregon(6)",41057,52.2
"Sutter County, California(7)",6101,52.2
"Green County, Wisconsin(6)",55045,52.2
"Brown County, Wisconsin(6)",55009,52.2
"Montgomery County, Virginia(6)",51121,52.2
"Lincoln County, Nevada(6)",32017,52.2
"Waukesha County, Wisconsin(6)",55133,52.2
"Wake County, North Carolina(6)",37183,52.1
"Tompkins County, New York(7)",36109,52.1
"Waupaca County, Wisconsin(6)",55135,52.1
"Washoe County, Nevada(6)",32031,52
"Monroe County, Illinois(6)",17133,52
"Sacramento County, California(7)",6067,52
"Grundy County, Missouri(6)",29079,52
"Butler County, Alabama(6)",1013,52
"Fairbanks North Star, Alaska(6)",2090,51.9
"Story County, Iowa(7)",19169,51.9
"Ransom County, North Dakota(6)",38073,51.9
"Rappahannock County, Virginia(6)",51157,51.9
"East Baton Rouge Parish, Louisiana(7)",22033,51.9
"Scott County, Virginia(6)",51169,51.9
"Del Norte County, California(7)",6015,51.9
"Hancock County, Georgia(7)",13141,51.9
"Moore County, Texas(6)",48341,51.8
"Wrangell-Petersburg Census Area, Alaska(6)",2280,51.8
"Tillman County, Oklahoma(6)",40141,51.8
"Deuel County, South Dakota(6)",46039,51.8
"La Paz County, Arizona(6)",4012,51.7
"Valley County, Montana(6)",30105,51.7
"DuPage County, Illinois(6)",17043,51.7
"Midland County, Michigan(6)",26111,51.7
"Somerset County, Pennsylvania(6)",42111,51.6
"Turner County, South Dakota(6)",46125,51.6
"Blanco County, Texas(6)",48031,51.6
"Sweet Grass County, Montana(6)",30097,51.6
"Chaves County, New Mexico(7)",35005,51.5
"Adams County, Colorado(6)",8001,51.5
"Presque Isle County, Michigan(6)",26141,51.5
"Manassas Park City, Virginia(6)",51685,51.5
"Indiana County, Pennsylvania(6)",42063,51.4
"Douglas County, Washington(6)",53017,51.4
"Delaware County, Ohio(6)",39041,51.4
"Fairfield County, Connecticut(7)",9001,51.4
"Iowa County, Iowa(7)",19095,51.4
"Anchorage Borough, Alaska(6)",2020,51.3
"Chatham County, North Carolina(6)",37037,51.3
"Antrim County, Michigan(6)",26009,51.3
"Lake County, Oregon(6)",41037,51.3
"Eddy County, New Mexico(7)",35015,51.3
"Pointe Coupee Parish, Louisiana(7)",22077,51.2
"Juneau Borough, Alaska(6)",2110,51.2
"Lee County, Alabama(6)",1081,51.2
"Carbon County, Wyoming(6)",56007,51.2
"Osceola County, Florida(6)",12097,51.2
"Clayton County, Iowa(7)",19043,51.1
"Monroe County, Alabama(6)",1099,51.1
"Washington County, Iowa(7)",19183,51.1
"Dooly County, Georgia(7)",13093,51.1
"Bethel Census Area, Alaska(6)",2050,51
"Lancaster County, Pennsylvania(6)",42071,51
"Kerr County, Texas(6)",48265,51
"Lea County, New Mexico(7)",35025,51
"Fulton County, Georgia(7)",13121,51
"Russell County, Virginia(6)",51167,50.9
"Isle of Wight County, Virginia(6)",51093,50.9
"Rockwall County, Texas(6)",48397,50.9
"Solano County, California(7)",6095,50.8
"LaGrange County, Indiana(6)",18087,50.8
"McHenry County, North Dakota(6)",38049,50.8
"Siskiyou County, California(7)",6093,50.8
"Yoakum County, Texas(6)",48501,50.7
"Hardeman County, Texas(6)",48197,50.6
"Champaign County, Illinois(6)",17019,50.6
"Bremer County, Iowa(7)",19017,50.6
"Jefferson County, Florida(6)",12065,50.6
"Johnson County, Iowa(7)",19103,50.5
"Northumberland County, Virginia(6)",51133,50.5
"Colorado County, Texas(6)",48089,50.5
"Lamar County, Mississippi(6)",28073,50.5
"Coosa County, Alabama(6)",1037,50.5
"Telfair County, Georgia(7)",13271,50.5
"Lafayette County, Mississippi(6)",28071,50.4
"Hampshire County, Massachusetts(7)",25015,50.4
"Calhoun County, Illinois(6)",17013,50.4
"Caldwell County, Texas(6)",48055,50.3
"Ada County, Idaho(7)",16001,50.3
"Worth County, Iowa(7)",19195,50.3
"Yakima County, Washington(6)",53077,50.2
"Woodward County, Oklahoma(6)",40153,50.2
"Kane County, Illinois(6)",17089,50.2
"Curry County, New Mexico(7)",35009,50.2
"Rockbridge County, Virginia(6)",51163,50.1
"Red Willow County, Nebraska(6)",31145,50.1
"Grant County, West Virginia(6)",54023,50.1
"Leon County, Florida(6)",12073,50.1
"Kleberg County, Texas(6)",48273,50
"Lane County, Oregon(6)",41039,50
"Susquehanna County, Pennsylvania(6)",42115,50
"Oconee County, Georgia(7)",13219,50
"Knox County, Missouri(6)",29103,50
"Pembina County, North Dakota(6)",38067,49.9
"Atchison County, Missouri(6)",29005,49.9
"Roosevelt County, New Mexico(7)",35041,49.9
"Vernon County, Wisconsin(6)",55123,49.8
"Edgefield County, South Carolina(6)",45037,49.8
"Washington County, Alabama(6)",1129,49.7
"Lubbock County, Texas(6)",48303,49.7
"Middlesex County, New Jersey(7)",34023,49.7
"Boise County, Idaho(7)",16015,49.7
"Yankton County, South Dakota(6)",46135,49.7
"Jerome County, Idaho(7)",16053,49.7
"Stanislaus County, California(7)",6099,49.6
"Powhatan County, Virginia(6)",51145,49.6
"Garfield County, Colorado(6)",8045,49.6
"Beaverhead County, Montana(6)",30001,49.6
"Latah County, Idaho(7)",16057,49.6
"San Joaquin County, California(7)",6077,49.6
"Kimball County, Nebraska(6)",31105,49.6
"York County, Virginia(6)",51199,49.5
"Harrisonburg City, Virginia(6)",51660,49.5
"Palm Beach County, Florida(6)",12099,49.5
"Windham County, Vermont(6)",50025,49.4
"Bergen County, New Jersey(7)",34003,49.4
"Perry County, Alabama(6)",1105,49.4
"Cochise County, Arizona(6)",4003,49.3
"Orange County, Florida(6)",12095,49.3
"Chelan County, Washington(6)",53007,49.3
"Washita County, Oklahoma(6)",40149,49.2
"Dallas County, Texas(6)",48113,49.2
"Polk County, North Carolina(6)",37149,49.2
"Livingston County, Michigan(6)",26093,49.2
"Noble County, Ohio(6)",39121,49.2
"Fisher County, Texas(6)",48151,49.2
"Rockland County, New York(7)",36087,49.2
"Calhoun County, West Virginia(6)",54013,49.2
"Patrick County, Virginia(6)",51141,49.1
"Pierce County, North Dakota(6)",38069,49
"Grant County, Wisconsin(6)",55043,48.9
"Oktibbeha County, Mississippi(6)",28105,48.7
"Grundy County, Iowa(7)",19075,48.7
"Jack County, Texas(6)",48237,48.7
"Hockley County, Texas(6)",48219,48.7
"Yavapai County, Arizona(6)",4025,48.7
"Hunterdon County, New Jersey(7)",34019,48.6
"Mendocino County, California(7)",6045,48.6
"Jefferson County, Oregon(6)",41031,48.5
"Lincoln County, Washington(6)",53043,48.5
"Charles Mix County, South Dakota(6)",46023,48.4
"Pueblo County, Colorado(6)",8101,48.4
"Door County, Wisconsin(6)",55029,48.4
"Cheyenne County, Nebraska(6)",31033,48.4
"Tuolumne County, California(7)",6109,48.3
"Roberts County, South Dakota(6)",46109,48.3
"Cavalier County, North Dakota(6)",38019,48.2
"Gwinnett County, Georgia(7)",13135,48.2
"Ozaukee County, Wisconsin(6)",55089,48.1
"Humboldt County, Nevada(6)",32013,48.1
"Valencia County, New Mexico(7)",35061,48.1
"Big Horn County, Wyoming(6)",56003,48.1
"Geauga County, Ohio(6)",39055,48
"Dubois County, Indiana(6)",18037,48
"Benton County, Washington(6)",53005,48
"Schley County, Georgia(7)",13249,47.9
"Terry County, Texas(6)",48445,47.9
"Albemarle County, Virginia(6)",51003,47.9
"Davis County, Iowa(7)",19051,47.9
"Merced County, California(7)",6047,47.8
"Nueces County, Texas(6)",48355,47.8
"Island County, Washington(7)",53029,47.8
"Gilpin County, Colorado(6)",8047,47.7
"Union County, Pennsylvania(6)",42119,47.7
"Dickey County, North Dakota(6)",38021,47.7
"Westchester County, New York(7)",36119,47.7
"Morris County, New Jersey(7)",34027,47.7
"Plumas County, California(7)",6063,47.7
"Comal County, Texas(6)",48091,47.6
"Lavaca County, Texas(6)",48285,47.6
"Kendall County, Texas(6)",48259,47.6
"Honolulu County, Hawaii(7)",15003,47.6
"Hale County, Texas(6)",48189,47.6
"Talbot County, Maryland(6)",24041,47.6
"Blaine County, Montana(6)",30005,47.6
"Buffalo County, Wisconsin(6)",55011,47.5
"Laramie County, Wyoming(6)",56021,47.5
"Harris County, Texas(6)",48201,47.5
"Graham County, Arizona(6)",4009,47.5
"Holmes County, Ohio(6)",39075,47.5
"Seward County, Nebraska(6)",31159,47.4
"Midland County, Texas(6)",48329,47.4
"Broward County, Florida(6)",12011,47.3
"Hidalgo County, New Mexico(7)",35023,47.3
"Lawrence County, South Dakota(6)",46081,47.3
"Clarke County, Virginia(6)",51043,47.3
"Frederick County, Maryland(6)",24021,47.3
"Taylor County, Wisconsin(6)",55119,47.3
"Portage County, Wisconsin(6)",55097,47.2
"Buena Vista County, Iowa(7)",19021,47.2
"Schuyler County, Missouri(6)",29197,47.2
"New York County, New York(7)",36061,47.1
"Jefferson County, Washington(7)",53031,47.1
"Asotin County, Washington(6)",53003,47.1
"Essex County, New Jersey(7)",34013,46.9
"Addison County, Vermont(6)",50001,46.8
"Runnels County, Texas(6)",48399,46.8
"Baca County, Colorado(6)",8009,46.8
"Williamson County, Texas(6)",48491,46.8
"Missoula County, Montana(6)",30063,46.8
"Pima County, Arizona(6)",4019,46.7
"Baraga County, Michigan(6)",26013,46.7
"Emmons County, North Dakota(6)",38029,46.7
"Denton County, Texas(6)",48121,46.7
"Hale County, Alabama(6)",1065,46.7
"Outagamie County, Wisconsin(6)",55087,46.7
"Inyo County, California(7)",6027,46.7
"DeKalb County, Georgia(7)",13089,46.6
District of Columbia(6),11001,46.6
"Pierce County, Nebraska(6)",31139,46.6
"Kern County, California(7)",6029,46.6
"Wharton County, Texas(6)",48481,46.5
"Idaho County, Idaho(7)",16049,46.5
"Maricopa County, Arizona(6)",4013,46.4
"King County, Washington(7)",53033,46.4
"Shelby County, Alabama(6)",1117,46.4
"Macon County, Georgia(7)",13193,46.4
"Woods County, Oklahoma(6)",40151,46.3
"Watauga County, North Carolina(6)",37189,46.3
"Snyder County, Pennsylvania(6)",42109,46.3
"Washtenaw County, Michigan(6)",26161,46.3
"Kings County, New York(7)",36047,46.2
"Yolo County, California(7)",6113,46.2
"Wells County, North Dakota(6)",38103,46.2
"Kemper County, Mississippi(6)",28069,46.2
"Jefferson County, Iowa(7)",19101,46.1
"Kewaunee County, Wisconsin(6)",55061,46.1
"Fayette County, Texas(6)",48149,46
"Walla Walla County, Washington(6)",53071,46
"Grand County, Utah(7)",49019,45.9
"Weld County, Colorado(6)",8123,45.9
"Twin Falls County, Idaho(7)",16083,45.9
"Comanche County, Texas(6)",48093,45.8
"Nuckolls County, Nebraska(6)",31129,45.8
"Bronx County, New York(7)",36005,45.8
"Brazos County, Texas(6)",48041,45.7
"Madera County, California(7)",6039,45.7
"Gregory County, South Dakota(6)",46053,45.6
"York County, Nebraska(6)",31185,45.5
"Lafayette County, Wisconsin(6)",55065,45.5
"Shawano County, Wisconsin(6)",55115,45.5
"Osceola County, Iowa(7)",19143,45.5
"Kings County, California(7)",6031,45.5
"Floyd County, Virginia(6)",51063,45.4
"Jefferson County, Montana(6)",30043,45.3
"Morgan County, Colorado(6)",8087,45.3
"Scotts Bluff County, Nebraska(6)",31157,45.3
"Garrett County, Maryland(6)",24023,45.2
"Stevens County, Washington(6)",53065,45.2
"El Dorado County, California(7)",6017,45.2
"Moore County, Tennessee(6)",47127,45.2
"Arapahoe County, Colorado(6)",8005,45.1
"Bandera County, Texas(6)",48019,45.1
"Bee County, Texas(6)",48025,45.1
"San Saba County, Texas(6)",48411,45
"San Francisco County, California(7)",6075,44.9
"Centre County, Pennsylvania(6)",42027,44.9
"Austin County, Texas(6)",48015,44.8
"Kearney County, Nebraska(6)",31099,44.8
"Franklin City, Virginia(6)",51620,44.8
"Passaic County, New Jersey(7)",34031,44.8
"Osage County, Missouri(6)",29151,44.8
"Moody County, South Dakota(6)",46101,44.8
"Calumet County, Wisconsin(6)",55015,44.7
"Hood River County, Oregon(6)",41027,44.7
"Washington County, Oregon(6)",41067,44.7
"Beaufort County, South Carolina(6)",45013,44.7
"Wayne County, Nebraska(6)",31179,44.7
"Yuma County, Arizona(6)",4027,44.7
"Lassen County, California(7)",6035,44.6
"Wright County, Iowa(7)",19197,44.5
"Buffalo County, Nebraska(6)",31019,44.4
"Sweetwater County, Wyoming(6)",56037,44.3
"James City County, Virginia(6)",51095,44.3
"Hamilton County, Indiana(6)",18057,44.2
"Napa County, California(7)",6055,44.2
"Williamsburg City, Virginia(6)",51830,44.2
"Crook County, Wyoming(6)",56011,44.2
"Toole County, Montana(6)",30101,44.2
"Refugio County, Texas(6)",48391,44.2
"Placer County, California(7)",6061,44.1
"Calaveras County, California(7)",6009,44.1
"Cuming County, Nebraska(6)",31039,44.1
"Dawes County, Nebraska(6)",31045,44.1
"Fayette County, Georgia(7)",13113,44.1
"Morrow County, Oregon(6)",41049,44.1
"Stark County, North Dakota(6)",38089,44
"Somerset County, New Jersey(7)",34035,44
"Ferry County, Washington(6)",53019,43.9
"Prince Georges County, Maryland(6)",24033,43.9
"Douglas County, Nevada(6)",32005,43.9
"Delta County, Colorado(6)",8029,43.8
"Dunn County, Wisconsin(6)",55033,43.8
"Hudson County, New Jersey(7)",34017,43.7
"Carbon County, Utah(7)",49007,43.6
"Riverside County, California(7)",6065,43.6
"Pinal County, Arizona(6)",4021,43.6
"Queens County, New York(7)",36081,43.5
"Kit Carson County, Colorado(6)",8063,43.4
"Fresno County, California(7)",6019,43.4
"Wilson County, Texas(6)",48493,43.3
"Logan County, Colorado(6)",8075,43.2
"Custer County, Idaho(7)",16037,43.1
"San Luis Obispo County, California(7)",6079,43.1
"Buchanan County, Virginia(6)",51027,43.1
"Union County, New Jersey(7)",34039,43.1
"El Paso County, Colorado(6)",8041,43.1
"Gaines County, Texas(6)",48165,43
"Ravalli County, Montana(6)",30081,43
"Union County, Oregon(6)",41061,43
